date,bodyweight,lift,weight,reps,set_type,notes,sleep
2025-06-06,79.1,deadlift,105,3,t1,,6.7
2025-06-06,79.1,deadlift,105,3,t1,,6.7
2025-06-06,79.1,deadlift,105,3,t1,,6.7
2025-06-06,79.1,deadlift,105,3,t1,,6.7
2025-06-06,79.1,deadlift,105,3,t1,,6.7
2025-06-06,79.1,deadlift,105,3,t1,,6.7
2025-06-06,79.1,front_squat,40,5,t2,,6.7
2025-06-06,79.1,front_squat,40,5,t2,,6.7
2025-06-06,79.1,front_squat,40,3,t2,,6.7
2025-06-06,79.1,front_squat,40,5,t2,,6.7
2025-06-06,79.1,front_squat,40,5,t2,,6.7
2025-06-06,79.1,front_squat,40,3,t2,,6.7
2025-06-06,79.1,front_squat,40,5,t2,,6.7
2025-06-06,79.1,front_squat,40,5,t2,,6.7
2025-06-06,79.1,pendlay_row,42.5,7,accessory,,6.7
2025-06-06,79.1,pendlay_row,42.5,7,accessory,,6.7
2025-06-07,79.5,bench,57.5,8,t1,,6.9
2025-06-07,79.5,bench,65,6,t1,,6.9
2025-06-07,79.5,bench,75,4,t1,,6.9
2025-06-07,79.5,bench,75,4,t1,,6.9
2025-06-07,79.5,bench,75,4,t1,,6.9
2025-06-07,79.5,bench,70,5,t1,,6.9
2025-06-07,79.5,bench,65,6,t1,,6.9
2025-06-07,79.5,bench,62.5,7,t1,,6.9
2025-06-07,79.5,bench,57.5,10,t1_amrap,programmed 8+,6.9
2025-06-07,79.5,ohp,27.5,6,t2,,6.9
2025-06-07,79.5,ohp,32.5,5,t2,,6.9
2025-06-07,79.5,ohp,40,3,t2,,6.9
2025-06-07,79.5,ohp,40,5,t2,,6.9
2025-06-07,79.5,ohp,40,7,t2,,6.9
2025-06-07,79.5,ohp,40,4,t2,,6.9
2025-06-07,79.5,ohp,40,6,t2,,6.9
2025-06-07,79.5,ohp,40,8,t2,,6.9
2025-06-07,79.5,face_pull,17.5,13,accessory,,6.9
2025-06-07,79.5,face_pull,17.5,13,accessory,,6.9
2025-06-08,79,deadlift,112.5,5,t1,,7.9
2025-06-08,79,deadlift,127.5,3,t1,,7.9
2025-06-08,79,deadlift,142.5,2,t1_amrap,programmed 1+,7.9
2025-06-08,79,deadlift,135,3,t1,,7.9
2025-06-08,79,deadlift,127.5,3,t1,,7.9
2025-06-08,79,deadlift,120,3,t1,,7.9
2025-06-08,79,deadlift,112.5,3,t1,,7.9
2025-06-08,79,deadlift,105,3,t1,,7.9
2025-06-08,79,deadlift,97.5,4,t1_amrap,programmed 3+,7.9
2025-06-08,79,front_squat,32.5,5,t2,,7.9
2025-06-08,79,front_squat,42.5,5,t2,,7.9
2025-06-08,79,front_squat,50,3,t2,,7.9
2025-06-08,79,front_squat,50,5,t2,,7.9
2025-06-08,79,front_squat,50,6,t2,,7.9
2025-06-08,79,front_squat,50,4,t2,,7.9
2025-06-08,79,front_squat,50,6,t2,,7.9
2025-06-08,79,front_squat,50,8,t2,,7.9
2025-06-08,79,pendlay_row,42.5,10,accessory,,7.9
2025-06-08,79,pendlay_row,42.5,10,accessory,,7.9
2025-06-09,79.6,ohp,42.5,5,t1,,7.1
2025-06-09,79.6,ohp,47.5,3,t1,,7.1
2025-06-09,79.6,ohp,52.5,6,t1_amrap,programmed 1+,7.1
2025-06-09,79.6,ohp,50,3,t1,,7.1
2025-06-09,79.6,ohp,47.5,3,t1,,7.1
2025-06-09,79.6,ohp,45,3,t1,,7.1
2025-06-09,79.6,ohp,42.5,5,t1,,7.1
2025-06-09,79.6,ohp,40,5,t1,,7.1
2025-06-09,79.6,ohp,35,8,t1_amrap,programmed 5+,7.1
2025-06-09,79.6,incline_bench,27.5,6,t2,,7.1
2025-06-09,79.6,incline_bench,35,5,t2,,7.1
2025-06-09,79.6,incline_bench,42.5,3,t2,,7.1
2025-06-09,79.6,incline_bench,42.5,5,t2,,7.1
2025-06-09,79.6,incline_bench,42.5,7,t2,,7.1
2025-06-09,79.6,incline_bench,42.5,4,t2,,7.1
2025-06-09,79.6,incline_bench,42.5,6,t2,,7.1
2025-06-09,79.6,incline_bench,42.5,8,t2,,7.1
2025-06-09,79.6,face_pull,17.5,16,accessory,,7.1
2025-06-09,79.6,face_pull,17.5,16,accessory,,7.1
2025-06-09,79.6,pendlay_row,42.5,9,accessory,,7.1
2025-06-09,79.6,pendlay_row,42.5,9,accessory,,7.1
2025-06-10,78.7,squat,97.5,5,t1,,6.5
2025-06-10,78.7,squat,112.5,3,t1,,6.5
2025-06-10,78.7,squat,125,4,t1_amrap,programmed 1+,6.5
2025-06-10,78.7,squat,117.5,3,t1,,6.5
2025-06-10,78.7,squat,112.5,3,t1,,6.5
2025-06-10,78.7,squat,105,3,t1,,6.5
2025-06-10,78.7,squat,97.5,5,t1,,6.5
2025-06-10,78.7,squat,92.5,5,t1,,6.5
2025-06-10,78.7,squat,85,7,t1_amrap,programmed 5+,6.5
2025-06-10,78.7,sumo_deadlift,67.5,5,t2,,6.5
2025-06-10,78.7,sumo_deadlift,80,5,t2,,6.5
2025-06-10,78.7,sumo_deadlift,95,3,t2,,6.5
2025-06-10,78.7,sumo_deadlift,95,5,t2,,6.5
2025-06-10,78.7,sumo_deadlift,95,7,t2,,6.5
2025-06-10,78.7,sumo_deadlift,95,4,t2,,6.5
2025-06-10,78.7,sumo_deadlift,95,6,t2,,6.5
2025-06-10,78.7,sumo_deadlift,95,8,t2,,6.5
2025-06-10,78.7,pendlay_row,42.5,10,accessory,,6.5
2025-06-10,78.7,pendlay_row,42.5,10,accessory,,6.5
2025-06-11,79.3,bench,65,5,t1,,7.4
2025-06-11,79.3,bench,75,3,t1,,7.4
2025-06-11,79.3,bench,82.5,2,t1_amrap,programmed 1+,7.4
2025-06-11,79.3,bench,80,3,t1,,7.4
2025-06-11,79.3,bench,75,5,t1,,7.4
2025-06-11,79.3,bench,70,3,t1,,7.4
2025-06-11,79.3,bench,65,5,t1,,7.4
2025-06-11,79.3,bench,62.5,3,t1,,7.4
2025-06-11,79.3,bench,57.5,7,t1_amrap,programmed 5+,7.4
2025-06-11,79.3,cgbench,30,6,t2,,7.4
2025-06-11,79.3,cgbench,37.5,5,t2,,7.4
2025-06-11,79.3,cgbench,45,3,t2,,7.4
2025-06-11,79.3,cgbench,45,5,t2,,7.4
2025-06-11,79.3,cgbench,45,7,t2,,7.4
2025-06-11,79.3,cgbench,45,4,t2,,7.4
2025-06-11,79.3,cgbench,45,6,t2,,7.4
2025-06-11,79.3,cgbench,45,8,t2,,7.4
2025-06-11,79.3,face_pull,17.5,13,accessory,,7.4
2025-06-11,79.3,face_pull,17.5,13,accessory,,7.4
2025-06-11,79.3,pendlay_row,42.5,6,accessory,,7.4
2025-06-11,79.3,pendlay_row,42.5,6,accessory,,7.4
2025-06-12,79.6,deadlift,105,3,t1,,7.1
2025-06-12,79.6,deadlift,105,3,t1,,7.1
2025-06-12,79.6,deadlift,105,5,t1_amrap,programmed 3+,7.1
2025-06-12,79.6,deadlift,105,3,t1,,7.1
2025-06-12,79.6,deadlift,105,3,t1,,7.1
2025-06-12,79.6,deadlift,105,3,t1,,7.1
2025-06-12,79.6,deadlift,105,3,t1,,7.1
2025-06-12,79.6,deadlift,105,3,t1,,7.1
2025-06-12,79.6,deadlift,105,3,t1,,7.1
2025-06-12,79.6,front_squat,42.5,6,t2,,7.1
2025-06-12,79.6,front_squat,42.5,5,t2,,7.1
2025-06-12,79.6,front_squat,42.5,3,t2,,7.1
2025-06-12,79.6,front_squat,42.5,5,t2,,7.1
2025-06-12,79.6,front_squat,42.5,5,t2,,7.1
2025-06-12,79.6,front_squat,42.5,3,t2,,7.1
2025-06-12,79.6,front_squat,42.5,5,t2,,7.1
2025-06-12,79.6,front_squat,42.5,5,t2,,7.1
2025-06-12,79.6,pendlay_row,42.5,7,accessory,,7.1
2025-06-12,79.6,pendlay_row,42.5,7,accessory,,7.1
2025-06-13,79.9,bench,57.5,8,t1,,6.9
2025-06-13,79.9,bench,65,6,t1,,6.9
2025-06-13,79.9,bench,75,4,t1,,6.9
2025-06-13,79.9,bench,75,4,t1,,6.9
2025-06-13,79.9,bench,75,4,t1,,6.9
2025-06-13,79.9,bench,70,5,t1,,6.9
2025-06-13,79.9,bench,65,6,t1,,6.9
2025-06-13,79.9,bench,62.5,7,t1,,6.9
2025-06-13,79.9,bench,57.5,11,t1_amrap,programmed 8+,6.9
2025-06-13,79.9,ohp,27.5,6,t2,,6.9
2025-06-13,79.9,ohp,32.5,5,t2,,6.9
2025-06-13,79.9,ohp,40,3,t2,,6.9
2025-06-13,79.9,ohp,40,5,t2,,6.9
2025-06-13,79.9,ohp,40,7,t2,,6.9
2025-06-13,79.9,ohp,40,4,t2,,6.9
2025-06-13,79.9,ohp,40,6,t2,,6.9
2025-06-13,79.9,ohp,40,8,t2,,6.9
2025-06-13,79.9,face_pull,17.5,13,accessory,,6.9
2025-06-13,79.9,face_pull,17.5,13,accessory,,6.9
2025-06-14,79.2,deadlift,115,5,t1,,8.3
2025-06-14,79.2,deadlift,130,3,t1,,8.3
2025-06-14,79.2,deadlift,147.5,5,t1_amrap,programmed 1+,8.3
2025-06-14,79.2,deadlift,137.5,3,t1,,8.3
2025-06-14,79.2,deadlift,130,3,t1,,8.3
2025-06-14,79.2,deadlift,122.5,3,t1,,8.3
2025-06-14,79.2,deadlift,115,3,t1,,8.3
2025-06-14,79.2,deadlift,107.5,3,t1,,8.3
2025-06-14,79.2,deadlift,100,7,t1_amrap,programmed 3+,8.3
2025-06-14,79.2,front_squat,32.5,5,t2,,8.3
2025-06-14,79.2,front_squat,42.5,5,t2,,8.3
2025-06-14,79.2,front_squat,50,3,t2,,8.3
2025-06-14,79.2,front_squat,50,5,t2,,8.3
2025-06-14,79.2,front_squat,50,7,t2,,8.3
2025-06-14,79.2,front_squat,50,4,t2,,8.3
2025-06-14,79.2,front_squat,50,6,t2,,8.3
2025-06-14,79.2,front_squat,50,8,t2,,8.3
2025-06-14,79.2,pendlay_row,42.5,10,accessory,,8.3
2025-06-14,79.2,pendlay_row,42.5,10,accessory,,8.3
2025-06-15,80,ohp,37.5,5,t1,,7
2025-06-15,80,ohp,42.5,3,t1,,7
2025-06-15,80,ohp,47.5,6,t1_amrap,programmed 1+,7
2025-06-15,80,ohp,45,3,t1,,7
2025-06-15,80,ohp,42.5,3,t1,,7
2025-06-15,80,ohp,40,3,t1,,7
2025-06-15,80,ohp,37.5,5,t1,,7
2025-06-15,80,ohp,35,5,t1,,7
2025-06-15,80,ohp,32.5,6,t1_amrap,programmed 5+,7
2025-06-15,80,incline_bench,25,6,t2,,7
2025-06-15,80,incline_bench,32.5,5,t2,,7
2025-06-15,80,incline_bench,37.5,3,t2,,7
2025-06-15,80,incline_bench,37.5,5,t2,,7
2025-06-15,80,incline_bench,37.5,7,t2,,7
2025-06-15,80,incline_bench,37.5,4,t2,,7
2025-06-15,80,incline_bench,37.5,6,t2,,7
2025-06-15,80,incline_bench,37.5,8,t2,,7
2025-06-15,80,face_pull,17.5,15,accessory,,7
2025-06-15,80,face_pull,17.5,15,accessory,,7
2025-06-15,80,pendlay_row,42.5,8,accessory,,7
2025-06-15,80,pendlay_row,42.5,8,accessory,,7
2025-06-17,78.3,squat,87.5,5,t1,,7.9
2025-06-17,78.3,squat,100,3,t1,,7.9
2025-06-17,78.3,squat,112.5,2,t1_amrap,programmed 1+,7.9
2025-06-17,78.3,squat,105,3,t1,,7.9
2025-06-17,78.3,squat,100,3,t1,,7.9
2025-06-17,78.3,squat,95,3,t1,,7.9
2025-06-17,78.3,squat,87.5,5,t1,,7.9
2025-06-17,78.3,squat,82.5,5,t1,,7.9
2025-06-17,78.3,squat,77.5,10,t1_amrap,programmed 5+,7.9
2025-06-17,78.3,sumo_deadlift,62.5,5,t2,,7.9
2025-06-17,78.3,sumo_deadlift,75,5,t2,,7.9
2025-06-17,78.3,sumo_deadlift,87.5,3,t2,,7.9
2025-06-17,78.3,sumo_deadlift,87.5,5,t2,,7.9
2025-06-17,78.3,sumo_deadlift,87.5,7,t2,,7.9
2025-06-17,78.3,sumo_deadlift,87.5,4,t2,,7.9
2025-06-17,78.3,sumo_deadlift,87.5,6,t2,,7.9
2025-06-17,78.3,sumo_deadlift,87.5,8,t2,,7.9
2025-06-17,78.3,pendlay_row,42.5,8,accessory,,7.9
2025-06-17,78.3,pendlay_row,42.5,8,accessory,,7.9
2025-06-18,78.6,bench,60,5,t1,,6.1
2025-06-18,78.6,bench,67.5,3,t1,,6.1
2025-06-18,78.6,bench,75,7,t1_amrap,programmed 1+,6.1
2025-06-18,78.6,bench,72.5,3,t1,,6.1
2025-06-18,78.6,bench,67.5,5,t1,,6.1
2025-06-18,78.6,bench,62.5,3,t1,,6.1
2025-06-18,78.6,bench,60,5,t1,,6.1
2025-06-18,78.6,bench,55,3,t1,,6.1
2025-06-18,78.6,bench,52.5,9,t1_amrap,programmed 5+,6.1
2025-06-18,78.6,cgbench,27.5,6,t2,,6.1
2025-06-18,78.6,cgbench,32.5,5,t2,,6.1
2025-06-18,78.6,cgbench,40,3,t2,,6.1
2025-06-18,78.6,cgbench,40,5,t2,,6.1
2025-06-18,78.6,cgbench,40,7,t2,,6.1
2025-06-18,78.6,cgbench,40,4,t2,,6.1
2025-06-18,78.6,cgbench,40,7,t2,,6.1
2025-06-18,78.6,cgbench,40,8,t2,,6.1
2025-06-18,78.6,face_pull,17.5,15,accessory,,6.1
2025-06-18,78.6,face_pull,17.5,15,accessory,,6.1
2025-06-18,78.6,pendlay_row,42.5,10,accessory,,6.1
2025-06-18,78.6,pendlay_row,42.5,10,accessory,,6.1
2025-06-19,79.2,deadlift,97.5,3,t1,,7.5
2025-06-19,79.2,deadlift,97.5,3,t1,,7.5
2025-06-19,79.2,deadlift,97.5,6,t1_amrap,programmed 3+,7.5
2025-06-19,79.2,deadlift,97.5,3,t1,,7.5
2025-06-19,79.2,deadlift,97.5,3,t1,,7.5
2025-06-19,79.2,deadlift,97.5,3,t1,,7.5
2025-06-19,79.2,deadlift,97.5,3,t1,,7.5
2025-06-19,79.2,deadlift,97.5,3,t1,,7.5
2025-06-19,79.2,deadlift,97.5,3,t1,,7.5
2025-06-19,79.2,front_squat,37.5,5,t2,,7.5
2025-06-19,79.2,front_squat,37.5,5,t2,,7.5
2025-06-19,79.2,front_squat,37.5,3,t2,,7.5
2025-06-19,79.2,front_squat,37.5,5,t2,,7.5
2025-06-19,79.2,front_squat,37.5,5,t2,,7.5
2025-06-19,79.2,front_squat,37.5,3,t2,,7.5
2025-06-19,79.2,front_squat,37.5,5,t2,,7.5
2025-06-19,79.2,front_squat,37.5,5,t2,,7.5
2025-06-19,79.2,pendlay_row,42.5,8,accessory,,7.5
2025-06-19,79.2,pendlay_row,42.5,8,accessory,,7.5
2025-06-20,79.2,bench,52.5,8,t1,,9
2025-06-20,79.2,bench,60,6,t1,,9
2025-06-20,79.2,bench,67.5,4,t1,,9
2025-06-20,79.2,bench,67.5,4,t1,,9
2025-06-20,79.2,bench,67.5,4,t1,,9
2025-06-20,79.2,bench,62.5,5,t1,,9
2025-06-20,79.2,bench,60,6,t1,,9
2025-06-20,79.2,bench,55,7,t1,,9
2025-06-20,79.2,bench,52.5,9,t1_amrap,programmed 8+,9
2025-06-20,79.2,ohp,25,6,t2,,9
2025-06-20,79.2,ohp,30,5,t2,,9
2025-06-20,79.2,ohp,35,3,t2,,9
2025-06-20,79.2,ohp,35,5,t2,,9
2025-06-20,79.2,ohp,35,7,t2,,9
2025-06-20,79.2,ohp,35,4,t2,,9
2025-06-20,79.2,ohp,35,6,t2,,9
2025-06-20,79.2,ohp,35,8,t2,,9
2025-06-20,79.2,face_pull,17.5,14,accessory,,9
2025-06-20,79.2,face_pull,17.5,14,accessory,,9
2025-06-21,78.9,deadlift,115,5,t1,,5.9
2025-06-21,78.9,deadlift,130,3,t1,,5.9
2025-06-21,78.9,deadlift,147.5,2,t1_amrap,programmed 1+,5.9
2025-06-21,78.9,deadlift,137.5,3,t1,,5.9
2025-06-21,78.9,deadlift,130,3,t1,,5.9
2025-06-21,78.9,deadlift,122.5,3,t1,,5.9
2025-06-21,78.9,deadlift,115,3,t1,,5.9
2025-06-21,78.9,deadlift,107.5,3,t1,,5.9
2025-06-21,78.9,deadlift,100,8,t1_amrap,programmed 3+,5.9
2025-06-21,78.9,front_squat,32.5,5,t2,,5.9
2025-06-21,78.9,front_squat,42.5,5,t2,,5.9
2025-06-21,78.9,front_squat,50,3,t2,,5.9
2025-06-21,78.9,front_squat,50,5,t2,,5.9
2025-06-21,78.9,front_squat,50,7,t2,,5.9
2025-06-21,78.9,front_squat,50,5,t2,,5.9
2025-06-21,78.9,front_squat,50,7,t2,,5.9
2025-06-21,78.9,front_squat,50,8,t2,,5.9
2025-06-21,78.9,pendlay_row,45,6,accessory,,5.9
2025-06-21,78.9,pendlay_row,45,6,accessory,,5.9
2025-06-22,78.9,ohp,42.5,5,t1,,8
2025-06-22,78.9,ohp,47.5,3,t1,,8
2025-06-22,78.9,ohp,52.5,3,t1_amrap,programmed 1+,8
2025-06-22,78.9,ohp,50,3,t1,,8
2025-06-22,78.9,ohp,47.5,3,t1,,8
2025-06-22,78.9,ohp,45,3,t1,,8
2025-06-22,78.9,ohp,42.5,5,t1,,8
2025-06-22,78.9,ohp,40,5,t1,,8
2025-06-22,78.9,ohp,35,8,t1_amrap,programmed 5+,8
2025-06-22,78.9,incline_bench,27.5,6,t2,,8
2025-06-22,78.9,incline_bench,35,5,t2,,8
2025-06-22,78.9,incline_bench,42.5,3,t2,,8
2025-06-22,78.9,incline_bench,42.5,5,t2,,8
2025-06-22,78.9,incline_bench,42.5,7,t2,,8
2025-06-22,78.9,incline_bench,42.5,5,t2,,8
2025-06-22,78.9,incline_bench,42.5,6,t2,,8
2025-06-22,78.9,incline_bench,42.5,7,t2,,8
2025-06-22,78.9,face_pull,20,16,accessory,,8
2025-06-22,78.9,face_pull,20,16,accessory,,8
2025-06-22,78.9,pendlay_row,45,6,accessory,,8
2025-06-22,78.9,pendlay_row,45,6,accessory,,8
2025-06-23,79.3,squat,97.5,5,t1,,7.2
2025-06-23,79.3,squat,112.5,3,t1,,7.2
2025-06-23,79.3,squat,125,3,t1_amrap,programmed 1+,7.2
2025-06-23,79.3,squat,117.5,3,t1,,7.2
2025-06-23,79.3,squat,112.5,3,t1,,7.2
2025-06-23,79.3,squat,105,3,t1,,7.2
2025-06-23,79.3,squat,97.5,5,t1,,7.2
2025-06-23,79.3,squat,92.5,5,t1,,7.2
2025-06-23,79.3,squat,85,6,t1_amrap,programmed 5+,7.2
2025-06-23,79.3,sumo_deadlift,70,5,t2,,7.2
2025-06-23,79.3,sumo_deadlift,82.5,5,t2,,7.2
2025-06-23,79.3,sumo_deadlift,97.5,3,t2,,7.2
2025-06-23,79.3,sumo_deadlift,97.5,6,t2,,7.2
2025-06-23,79.3,sumo_deadlift,97.5,7,t2,,7.2
2025-06-23,79.3,sumo_deadlift,97.5,4,t2,,7.2
2025-06-23,79.3,sumo_deadlift,97.5,6,t2,,7.2
2025-06-23,79.3,sumo_deadlift,97.5,8,t2,,7.2
2025-06-23,79.3,pendlay_row,45,8,accessory,,7.2
2025-06-23,79.3,pendlay_row,45,8,accessory,,7.2
2025-06-24,79.2,bench,65,5,t1,,6.5
2025-06-24,79.2,bench,75,3,t1,,6.5
2025-06-24,79.2,bench,82.5,2,t1_amrap,programmed 1+,6.5
2025-06-24,79.2,bench,80,3,t1,,6.5
2025-06-24,79.2,bench,75,5,t1,,6.5
2025-06-24,79.2,bench,70,3,t1,,6.5
2025-06-24,79.2,bench,65,5,t1,,6.5
2025-06-24,79.2,bench,62.5,3,t1,,6.5
2025-06-24,79.2,bench,57.5,9,t1_amrap,programmed 5+,6.5
2025-06-24,79.2,cgbench,30,6,t2,,6.5
2025-06-24,79.2,cgbench,37.5,5,t2,,6.5
2025-06-24,79.2,cgbench,45,3,t2,,6.5
2025-06-24,79.2,cgbench,45,5,t2,,6.5
2025-06-24,79.2,cgbench,45,7,t2,,6.5
2025-06-24,79.2,cgbench,45,4,t2,,6.5
2025-06-24,79.2,cgbench,45,6,t2,,6.5
2025-06-24,79.2,cgbench,45,7,t2,,6.5
2025-06-24,79.2,face_pull,20,16,accessory,,6.5
2025-06-24,79.2,face_pull,20,16,accessory,,6.5
2025-06-24,79.2,pendlay_row,45,8,accessory,,6.5
2025-06-24,79.2,pendlay_row,45,8,accessory,,6.5
2025-06-25,78.9,deadlift,107.5,3,t1,,6.8
2025-06-25,78.9,deadlift,107.5,3,t1,,6.8
2025-06-25,78.9,deadlift,107.5,7,t1_amrap,programmed 3+,6.8
2025-06-25,78.9,deadlift,107.5,3,t1,,6.8
2025-06-25,78.9,deadlift,107.5,3,t1,,6.8
2025-06-25,78.9,deadlift,107.5,3,t1,,6.8
2025-06-25,78.9,deadlift,107.5,3,t1,,6.8
2025-06-25,78.9,deadlift,107.5,3,t1,,6.8
2025-06-25,78.9,deadlift,107.5,3,t1,,6.8
2025-06-25,78.9,front_squat,42.5,5,t2,,6.8
2025-06-25,78.9,front_squat,42.5,5,t2,,6.8
2025-06-25,78.9,front_squat,42.5,3,t2,,6.8
2025-06-25,78.9,front_squat,42.5,5,t2,,6.8
2025-06-25,78.9,front_squat,42.5,5,t2,,6.8
2025-06-25,78.9,front_squat,42.5,3,t2,,6.8
2025-06-25,78.9,front_squat,42.5,5,t2,,6.8
2025-06-25,78.9,front_squat,42.5,5,t2,,6.8
2025-06-25,78.9,pendlay_row,45,7,accessory,,6.8
2025-06-25,78.9,pendlay_row,45,7,accessory,,6.8
2025-06-26,79.1,bench,57.5,8,t1,,6.2
2025-06-26,79.1,bench,65,6,t1,,6.2
2025-06-26,79.1,bench,75,4,t1,,6.2
2025-06-26,79.1,bench,75,4,t1,,6.2
2025-06-26,79.1,bench,75,4,t1,,6.2
2025-06-26,79.1,bench,70,5,t1,,6.2
2025-06-26,79.1,bench,65,6,t1,,6.2
2025-06-26,79.1,bench,62.5,7,t1,,6.2
2025-06-26,79.1,bench,57.5,9,t1_amrap,programmed 8+,6.2
2025-06-26,79.1,ohp,27.5,6,t2,,6.2
2025-06-26,79.1,ohp,32.5,5,t2,,6.2
2025-06-26,79.1,ohp,40,3,t2,,6.2
2025-06-26,79.1,ohp,40,5,t2,,6.2
2025-06-26,79.1,ohp,40,6,t2,,6.2
2025-06-26,79.1,ohp,40,4,t2,,6.2
2025-06-26,79.1,ohp,40,6,t2,,6.2
2025-06-26,79.1,ohp,40,8,t2,,6.2
2025-06-26,79.1,face_pull,20,13,accessory,,6.2
2025-06-26,79.1,face_pull,20,13,accessory,,6.2
2025-06-27,79.1,deadlift,115,5,t1,,7.5
2025-06-27,79.1,deadlift,130,3,t1,,7.5
2025-06-27,79.1,deadlift,147.5,8,t1_amrap,programmed 1+,7.5
2025-06-27,79.1,deadlift,137.5,3,t1,,7.5
2025-06-27,79.1,deadlift,130,3,t1,,7.5
2025-06-27,79.1,deadlift,122.5,3,t1,,7.5
2025-06-27,79.1,deadlift,115,3,t1,,7.5
2025-06-27,79.1,deadlift,107.5,3,t1,,7.5
2025-06-27,79.1,deadlift,100,8,t1_amrap,programmed 3+,7.5
2025-06-27,79.1,front_squat,32.5,5,t2,,7.5
2025-06-27,79.1,front_squat,42.5,5,t2,,7.5
2025-06-27,79.1,front_squat,52.5,3,t2,,7.5
2025-06-27,79.1,front_squat,52.5,5,t2,,7.5
2025-06-27,79.1,front_squat,52.5,7,t2,,7.5
2025-06-27,79.1,front_squat,52.5,4,t2,,7.5
2025-06-27,79.1,front_squat,52.5,6,t2,,7.5
2025-06-27,79.1,front_squat,52.5,7,t2,,7.5
2025-06-27,79.1,pendlay_row,45,8,accessory,,7.5
2025-06-27,79.1,pendlay_row,45,8,accessory,,7.5
2025-06-28,79.5,ohp,42.5,5,t1,,7.1
2025-06-28,79.5,ohp,47.5,3,t1,,7.1
2025-06-28,79.5,ohp,52.5,2,t1_amrap,programmed 1+,7.1
2025-06-28,79.5,ohp,50,3,t1,,7.1
2025-06-28,79.5,ohp,47.5,3,t1,,7.1
2025-06-28,79.5,ohp,45,3,t1,,7.1
2025-06-28,79.5,ohp,42.5,5,t1,,7.1
2025-06-28,79.5,ohp,40,5,t1,,7.1
2025-06-28,79.5,ohp,35,6,t1_amrap,programmed 5+,7.1
2025-06-28,79.5,incline_bench,27.5,6,t2,,7.1
2025-06-28,79.5,incline_bench,35,5,t2,,7.1
2025-06-28,79.5,incline_bench,42.5,3,t2,,7.1
2025-06-28,79.5,incline_bench,42.5,5,t2,,7.1
2025-06-28,79.5,incline_bench,42.5,7,t2,,7.1
2025-06-28,79.5,incline_bench,42.5,4,t2,,7.1
2025-06-28,79.5,incline_bench,42.5,6,t2,,7.1
2025-06-28,79.5,incline_bench,42.5,8,t2,,7.1
2025-06-28,79.5,face_pull,20,13,accessory,,7.1
2025-06-28,79.5,face_pull,20,13,accessory,,7.1
2025-06-28,79.5,pendlay_row,45,6,accessory,,7.1
2025-06-28,79.5,pendlay_row,45,6,accessory,,7.1
2025-06-30,79.5,squat,102.5,5,t1,,7.8
2025-06-30,79.5,squat,115,3,t1,,7.8
2025-06-30,79.5,squat,130,4,t1_amrap,programmed 1+,7.8
2025-06-30,79.5,squat,122.5,3,t1,,7.8
2025-06-30,79.5,squat,115,3,t1,,7.8
2025-06-30,79.5,squat,110,3,t1,,7.8
2025-06-30,79.5,squat,102.5,5,t1,,7.8
2025-06-30,79.5,squat,95,5,t1,,7.8
2025-06-30,79.5,squat,87.5,9,t1_amrap,programmed 5+,7.8
2025-06-30,79.5,sumo_deadlift,70,5,t2,,7.8
2025-06-30,79.5,sumo_deadlift,82.5,5,t2,,7.8
2025-06-30,79.5,sumo_deadlift,97.5,3,t2,,7.8
2025-06-30,79.5,sumo_deadlift,97.5,5,t2,,7.8
2025-06-30,79.5,sumo_deadlift,97.5,7,t2,,7.8
2025-06-30,79.5,sumo_deadlift,97.5,4,t2,,7.8
2025-06-30,79.5,sumo_deadlift,97.5,6,t2,,7.8
2025-06-30,79.5,sumo_deadlift,97.5,8,t2,,7.8
2025-06-30,79.5,pendlay_row,45,10,accessory,,7.8
2025-06-30,79.5,pendlay_row,45,10,accessory,,7.8
2025-07-01,78.8,bench,65,5,t1,,7.9
2025-07-01,78.8,bench,75,3,t1,,7.9
2025-07-01,78.8,bench,82.5,2,t1_amrap,programmed 1+,7.9
2025-07-01,78.8,bench,80,3,t1,,7.9
2025-07-01,78.8,bench,75,5,t1,,7.9
2025-07-01,78.8,bench,70,3,t1,,7.9
2025-07-01,78.8,bench,65,5,t1,,7.9
2025-07-01,78.8,bench,62.5,3,t1,,7.9
2025-07-01,78.8,bench,57.5,10,t1_amrap,programmed 5+,7.9
2025-07-01,78.8,cgbench,30,6,t2,,7.9
2025-07-01,78.8,cgbench,37.5,5,t2,,7.9
2025-07-01,78.8,cgbench,45,3,t2,,7.9
2025-07-01,78.8,cgbench,45,5,t2,,7.9
2025-07-01,78.8,cgbench,45,7,t2,,7.9
2025-07-01,78.8,cgbench,45,4,t2,,7.9
2025-07-01,78.8,cgbench,45,6,t2,,7.9
2025-07-01,78.8,cgbench,45,8,t2,,7.9
2025-07-01,78.8,face_pull,20,17,accessory,,7.9
2025-07-01,78.8,face_pull,20,17,accessory,,7.9
2025-07-01,78.8,pendlay_row,45,10,accessory,,7.9
2025-07-01,78.8,pendlay_row,45,10,accessory,,7.9
2025-07-02,79.7,deadlift,107.5,3,t1,,5.6
2025-07-02,79.7,deadlift,107.5,3,t1,,5.6
2025-07-02,79.7,deadlift,107.5,8,t1_amrap,programmed 3+,5.6
2025-07-02,79.7,deadlift,107.5,3,t1,,5.6
